source,target
वेनिस,वेनेटो <OR> इतालवी भाषा <OR> वेनिश भाषा <OR> इतालवी <OR> लैटिन <OR> पुरानी इतालवी <OR> वेनिस का <OR> वेनिशियन भाषा
ग्रीनलैंड,ग्रीनलैंडिक भाषा <OR> पश्चिम ग्रीनलैंडिक <OR> ग्रीनलैंडिक <OR> कालालिसुत भाषा <OR> पश्चिम ग्रीनलैंडिक <OR> कालालिसुत
स्लोवाक,स्लोवाक भाषा
पुर्तगाली शासन,पुर्तगाली
बोस्को गुरिन,इतालवी
सर्बियाई ऑर्थोडॉक्स चर्च,सर्बियाई <OR> सर्बियाई भाषा <OR> सर्बियाई सिरिलिक
ब्रैंडो,स्वीडिश
फ्रेड्रिक्सहैम्न,फिनिश भाषा <OR> फिनिश
फिलीपींस की भाषाओं में बाइबल का अनुवाद,फिलिपीनी भाषाएँ
आउटोकुम्पु फिनलैंड,फिनिश
सोलोमन द्वीपसमूह,अंग्रेजी भाषा <OR> अंग्रेजी
नूनावुत,फ्रेंच भाषा <OR> इनुइन्नाक्तुन <OR> इनुक्तितुत <OR> अंग्रेजी <OR> फ्रेंच <OR> फ्रेंच भाषा <OR> इनुक्तितुत भाषा <OR> फ्रेंकोफोन <OR> इनुक्तितुत
अब्खाज़,अब्खाज़ियन <OR> रूसी
ग्रीनलैंड,ग्रीनलैंडिक <OR> कालालिसुत भाषा
एससीजी,सर्बियाई
आओमेन,चीनी
नीदरलैंड्स एंटिलीयन,डच
वेटिकन सिटी राज्य,इतालवी
इंका साम्राज्य,क्वेचुआ भाषा <OR> केचुआ
स्वेन्स्कसुंड,फिनिश
बश्किर,रूसी <OR> बश्कोर्तोस्तान
सेना पब्लिक स्कूल,अंग्रेजी
हॉलैंड,डच
स्वीडिश,रोमानी <OR> फिनिश
तैमूरी वंश,फारसी
लिमोजिन,फ्रेंच भाषा <OR> फ्रेंच
सुखुमी जिला,रूसी
रूस,पुरानी रूसी <OR> रूसी <OR> पुरानी पूर्वी स्लाविक
मोलिना दे सेगुरा,स्पेनिश
संयुक्त मेक्सिकन राज्य,स्पेनिश
फेरो द्वीपसमूह,डेनिश <OR> फ़ैरोइज
कैटलन अध्ययन संस्थान,कैटलन भाषाविज्ञान <OR> कैटलन <OR> कैटलन भाषा <OR> मानक कैटलन
मैक्सिकन,स्पेनिश <OR> स्पेनी भाषा <OR> स्पेनिश भाषा
क्लूसियम,इट्रस्कन
लुहंका,फिनिश
फिलिस्तीनी,इब्रानी
बास्क स्वायत्त समुदाय,स्पेनिश <OR> बास्क भाषा <OR> बास्क
क्यूबेक,फ्रेंच
टीएन.,अंग्रेजी भाषा
बीजान्टिन सम्राट,लैटिन
नॉरफ़ॉक द्वीप,नॉरफ़क भाषा <OR> अंग्रेजी <OR> अंग्रेजी भाषा <OR> नॉरफ़क
फोर्सा,फिनिश
ट्रेंटिनो आल्टो आदिगे,इतालवी
नेनेट्स,रूसी
रूसी,स्वीडिश <OR> पोलिश <OR> फिनिश <OR> रूसी <OR> रूसी भाषा
ब्रसेल्स,नीदरलैंड <OR> डच <OR> फ्रेंच
पिहतिपुदास,फिनिश
बोस्को/गुरिन,इतालवी
नवारे,स्पेनिश <OR> बास्क <OR> बास्क <OR> स्पेनिश भाषा <OR> बास्क भाषा <OR> हिस्पैनिक <OR> बास्क भाषा
वर्जीनिया,अंग्रेजी भाषा <OR> अंग्रेजी
क्य्यजार्वि,फिनिश
डोनेट्स्क ओब्लास्ट,यूक्रेनी <OR> रूसी
सामान्य बाजार,ग्रीक <OR> आयरिश
मंगोलिया,मंगोल <OR> आधुनिक मंगोलियाई <OR> खलखा-मंगोलियाई <OR> मंगोलियाई उचित <OR> मंगोलियाई भाषा <OR> मंगोलियाई भाषा <OR> मंगोलियाई
संयुक्त राष्ट्र संघ,स्पेनिश <OR> फ्रेंच
पार्कानो,फिनिश
नागोर्नो-काराबाख गणराज्य,आर्मेनियाई
य्लिविएस्का,फिनिश
मैन्युअली कोडेड इंग्लिश,अंग्रेजी भाषा <OR> अंग्रेजी
वाला,फिनिश
फ्रिसलैंड,पश्चिमी फ्रिसियन <OR> डच <OR> फ्रिसियन <OR> पश्चिमी फ्रिसियाई भाषा
पोयट्या,फिनिश
